434.000000	 -0.068529
434.020000	  0.003189
434.040000	 -0.091886
434.060000	  0.192680
434.080000	  0.036415
434.100000	 -0.081359
434.120000	  0.051877
434.140000	 -0.149129
434.160000	  0.134780
434.180000	 -0.070174
434.200000	  1.242452
434.220000	  0.316377
434.240000	  0.147939
434.260000	  0.102211
434.280000	  0.054180
434.300000	  0.048917
434.320000	 -0.149787
434.340000	  0.125569
434.360000	  0.325588
434.380000	 -0.020169
434.400000	 -0.009642
434.420000	 -0.146168
434.440000	 -0.411654
434.460000	  0.070300
434.480000	  0.050890
434.500000	 -0.068529
434.520000	  0.053851
434.540000	 -0.046158
434.560000	  0.114054
434.580000	  0.212090
434.600000	 -0.215583
434.620000	  0.098921
434.640000	 -0.165249
434.660000	  0.326246
434.680000	 -0.034973
434.700000	  0.119976
434.720000	 -0.205384
434.740000	 -0.104717
434.760000	 -0.511006
434.780000	 -0.142220
434.800000	 -0.356057
434.820000	  0.191364
434.840000	  0.039047
434.860000	  0.413754
434.880000	 -0.007010
434.900000	  0.116357
434.920000	 -0.330067
434.940000	 -0.390928
434.960000	  0.328220
434.980000	  0.071287
435.000000	 -0.004707
435.020000	  0.091026
435.040000	 -0.221833
435.060000	 -0.028064
435.080000	  0.037731
435.100000	 -0.351451
435.120000	  0.302888
435.140000	 -0.175776
435.160000	  0.165046
435.180000	 -0.144194
435.200000	 -0.201765
435.220000	 -0.042869
435.240000	 -0.175118
435.260000	 -0.182027
435.280000	  0.132148
435.300000	 -0.173802
435.320000	 -0.029709
435.340000	  0.127214
435.360000	  0.141689
435.380000	 -0.021485
435.400000	  0.176231
435.420000	 -0.014905
435.440000	 -0.591934
435.460000	 -0.331054
435.480000	 -0.227426
435.500000	 -0.064910
435.520000	  0.157480
435.540000	  0.079512
435.560000	  0.083788
435.580000	 -0.195186
435.600000	  0.225907
435.620000	 -0.061949
435.640000	  0.214064
435.660000	 -0.274470
435.680000	 -0.159656
435.700000	 -0.101756
435.720000	  0.261437
435.740000	 -0.242888
435.760000	 -0.192225
435.780000	  0.161098
435.800000	  0.063721
435.820000	  0.338089
435.840000	 -0.178737
435.860000	  0.171297
435.880000	 -0.308026
435.900000	  0.063392
435.920000	  0.132477
435.940000	 -0.203081
435.960000	  0.362434
435.980000	  0.141689
436.000000	 -0.163604
