300.000000	  0.008452
300.020000	  0.005491
300.040000	  0.007136
300.060000	  0.008781
300.080000	  0.006149
300.100000	  0.009110
300.120000	  0.009768
300.140000	  0.009110
300.160000	  0.007794
300.180000	  0.009768
300.200000	  0.006807
300.220000	  0.006149
300.240000	  0.007794
300.260000	  0.007465
300.280000	  0.007465
300.300000	  0.009439
300.320000	  0.008781
300.340000	  0.006149
300.360000	  0.004175
300.380000	  0.005820
300.400000	  0.007465
300.420000	  0.006807
300.440000	  0.007465
300.460000	  0.006478
300.480000	  0.006807
300.500000	  0.009439
300.520000	  0.005820
300.540000	  0.005820
300.560000	  0.004833
300.580000	  0.006149
300.600000	  0.005162
300.620000	  0.009439
300.640000	  0.005820
300.660000	  0.008781
300.680000	  0.005820
300.700000	  0.009110
300.720000	  0.008781
300.740000	  0.006807
300.760000	  0.005820
300.780000	  0.007794
300.800000	  0.007794
300.820000	  0.004833
300.840000	  0.006478
300.860000	  0.006478
300.880000	  0.007794
300.900000	  0.006807
300.920000	  0.007794
300.940000	  0.004833
300.960000	  0.006807
300.980000	  0.002860
301.000000	  0.008781
301.020000	  0.009439
301.040000	  0.007465
301.060000	  0.005162
301.080000	  0.005820
301.100000	  0.006478
301.120000	  0.008452
301.140000	  0.007465
301.160000	  0.005162
301.180000	  0.007794
301.200000	  0.007136
301.220000	  0.008452
301.240000	  0.007794
301.260000	  0.005820
301.280000	  0.010426
301.300000	  0.008123
301.320000	  0.005820
301.340000	  0.007465
301.360000	  0.008123
301.380000	  0.006478
301.400000	  0.003517
301.420000	  0.006478
301.440000	  0.004175
301.460000	  0.008781
301.480000	  0.007465
301.500000	  0.007465
301.520000	  0.007794
301.540000	  0.009768
301.560000	  0.009110
301.580000	  0.008452
301.600000	  0.009439
301.620000	  0.006807
301.640000	  0.006478
301.660000	  0.008781
301.680000	  0.006478
301.700000	  0.008781
301.720000	  0.008452
301.740000	  0.007465
301.760000	  0.009439
301.780000	  0.008123
301.800000	  0.007136
301.820000	  0.008781
301.840000	  0.011084
301.860000	  0.008123
301.880000	  0.010097
301.900000	  0.007136
301.920000	  0.010097
301.940000	  0.010426
301.960000	  0.009439
301.980000	  0.008123
302.000000	  0.009110
302.020000	  0.006478
302.040000	  0.007794
302.060000	  0.009768
302.080000	  0.007465
302.100000	  0.006478
302.120000	  0.009439
302.140000	  0.006149
302.160000	  0.006478
302.180000	  0.008781
302.200000	  0.007136
302.220000	  0.007794
302.240000	  0.010426
302.260000	  0.011084
302.280000	  0.007794
302.300000	  0.008452
302.320000	  0.007136
302.340000	  0.006478
302.360000	  0.005820
302.380000	  0.007136
302.400000	  0.009110
302.420000	  0.006807
302.440000	  0.007794
302.460000	  0.006807
302.480000	  0.005162
302.500000	  0.004833
302.520000	  0.005820
302.540000	  0.006478
302.560000	  0.008123
302.580000	  0.009110
302.600000	  0.005491
302.620000	  0.006807
302.640000	  0.008123
302.660000	  0.005491
302.680000	  0.008123
302.700000	  0.009110
302.720000	  0.010097
302.740000	  0.006149
302.760000	  0.007136
302.780000	  0.006478
302.800000	  0.009768
302.820000	  0.004504
302.840000	  0.010097
302.860000	  0.009110
