585.000000	 -0.046590
585.050000	 -0.046940
585.100000	 -0.046114
585.150000	 -0.047827
585.200000	 -0.047748
585.250000	 -0.047569
585.300000	 -0.049264
585.350000	 -0.048080
585.400000	 -0.047272
585.450000	 -0.046650
585.500000	 -0.047793
585.550000	 -0.046724
585.600000	 -0.048187
585.650000	 -0.047695
585.700000	 -0.047016
585.750000	 -0.048380
585.800000	 -0.047906
585.850000	 -0.046969
585.900000	 -0.046029
585.950000	 -0.045466
586.000000	 -0.045037
586.050000	 -0.044190
586.100000	 -0.045032
586.150000	 -0.044571
586.200000	 -0.044132
586.250000	 -0.046103
586.300000	 -0.045571
586.350000	 -0.046458
586.400000	 -0.044640
586.450000	 -0.045758
586.500000	 -0.045827
586.550000	 -0.045485
586.600000	 -0.046114
586.650000	 -0.046653
586.700000	 -0.047672
586.750000	 -0.048074
586.800000	 -0.047674
586.850000	 -0.047614
586.900000	 -0.048214
586.950000	 -0.047340
587.000000	 -0.045350
587.050000	 -0.045295
587.100000	 -0.046235
587.150000	 -0.045221
587.200000	 -0.046211
587.250000	 -0.046500
587.300000	 -0.045669
587.350000	 -0.045682
587.400000	 -0.045629
587.450000	 -0.046053
587.500000	 -0.046222
587.550000	 -0.047237
587.600000	 -0.046629
587.650000	 -0.046129
587.700000	 -0.045264
587.750000	 -0.046056
587.800000	 -0.046364
587.850000	 -0.046608
587.900000	 -0.047193
587.950000	 -0.045211
588.000000	 -0.045750
588.050000	 -0.046582
588.100000	 -0.045982
588.150000	 -0.044274
588.200000	 -0.044466
588.250000	 -0.043634
588.300000	 -0.044303
588.350000	 -0.043400
588.400000	 -0.045308
588.450000	 -0.045250
588.500000	 -0.043948
588.550000	 -0.043721
588.600000	 -0.043303
588.650000	 -0.043974
588.700000	 -0.043442
588.750000	 -0.042621
588.800000	 -0.045087
588.850000	 -0.045490
588.900000	 -0.044242
588.950000	 -0.045879
589.000000	 -0.045485
589.050000	 -0.045050
589.100000	 -0.046432
589.150000	 -0.046561
589.200000	 -0.047332
589.250000	 -0.047698
589.300000	 -0.047903
589.350000	 -0.046756
589.400000	 -0.046416
589.450000	 -0.045790
589.500000	 -0.046424
589.550000	 -0.046408
589.600000	 -0.045743
589.650000	 -0.045598
589.700000	 -0.045329
589.750000	 -0.045958
589.800000	 -0.046024
589.850000	 -0.045832
589.900000	 -0.045940
589.950000	 -0.045848
590.000000	 -0.047922
