#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FC83
#Date Time: 2021-12-20 15:53:52.464
#Sample rate: 12.8Hz
#Samples: 7745
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-312.5,0.0986456010922056
-312.421875,0.1010195910341458
-312.34375,0.1010195910341458
-312.265625,0.1010195910341458
-312.1875,0.101358732454423
-312.109375,0.101358732454423
-312.03125,0.1010195910341458
-311.953125,0.1010195910341458
-311.875,0.101358732454423
-311.796875,0.1020370152949774
-311.71875,0.1016978738747002
-311.640625,0.1020370152949774
-311.5625,0.101358732454423
-311.484375,0.1057675709180263
-311.40625,0.1061067123383035
-311.328125,0.1040718638166404
-311.25,0.1020370152949774
-311.171875,0.1016978738747002
-311.09375,0.1020370152949774
-311.015625,0.1023761567152545
-310.9375,0.1033935809760861
-310.859375,0.1037327223963633
-310.78125,0.1037327223963633
-310.703125,0.1037327223963633
-310.625,0.1040718638166404
-310.546875,0.1047501466571948
-310.46875,0.1064458537585807
-310.390625,0.1081415608599666
-310.3125,0.1125503993235699
-310.234375,0.1322206016996463
-310.15625,0.1474819656121193
-310.078125,0.1576562082204347
-310,0.1610476224232064
-309.921875,0.1607084810029293
-309.84375,0.127811763236043
-309.765625,0.1115329750627384
-309.6875,0.1118721164830156
-309.609375,0.1139069650046786
-309.53125,0.1481602484526736
-309.453125,0.1668130265679185
-309.375,0.1668130265679185
-309.296875,0.1664738851476413
-309.21875,0.1664738851476413
-309.140625,0.1661347437273641
-309.0625,0.1661347437273641
-308.984375,0.1654564608868098
-308.90625,0.1651173194665326
-308.828125,0.1644390366259782
-308.75,0.1627433295245923
-308.671875,0.1603693395826521
-308.59375,0.1569779253798803
-308.515625,0.1515516626554455
-308.4375,0.1447688342499019
-308.359375,0.1315423188590919
-308.28125,0.1152635306857873
-308.203125,0.1125503993235699
-308.125,0.110854692222184
-308.046875,0.1105155508019068
-307.96875,0.1101764093816296
-307.890625,0.1098372679613525
-307.8125,0.1098372679613525
-307.734375,0.1094981265410753
-307.65625,0.1094981265410753
-307.578125,0.1094981265410753
-307.5,0.1094981265410753
-307.421875,0.1094981265410753
-307.34375,0.1094981265410753
-307.265625,0.1098372679613525
-307.1875,0.1098372679613525
-307.109375,0.1094981265410753
-307.03125,0.1094981265410753
-306.953125,0.1094981265410753
-306.875,0.1094981265410753
-306.796875,0.1098372679613525
-306.71875,0.1101764093816296
-306.640625,0.1105155508019068
-306.5625,0.110854692222184
-306.484375,0.1111938336424612
-306.40625,0.1115329750627384
-306.328125,0.1111938336424612
-306.25,0.110854692222184
-306.171875,0.110854692222184
-306.09375,0.1111938336424612
-306.015625,0.1115329750627384
-305.9375,0.1118721164830156
-305.859375,0.1118721164830156
-305.78125,0.1122112579032927
-305.703125,0.1125503993235699
-305.625,0.1122112579032927
-305.546875,0.1118721164830156
-305.46875,0.1118721164830156
-305.390625,0.1115329750627384
-305.3125,0.1111938336424612
-305.234375,0.110854692222184
-305.15625,0.1111938336424612
-305.078125,0.1115329750627384
-305,0.1115329750627384
-304.921875,0.1111938336424612
-304.84375,0.1111938336424612
-304.765625,0.1111938336424612
-304.6875,0.1111938336424612
-304.609375,0.110854692222184
-304.53125,0.110854692222184
-304.453125,0.110854692222184
-304.375,0.1105155508019068
-304.296875,0.1105155508019068
-304.21875,0.110854692222184
-304.140625,0.110854692222184
-304.0625,0.110854692222184
-303.984375,0.110854692222184
-303.90625,0.1111938336424612
-303.828125,0.110854692222184
-303.75,0.110854692222184
-303.671875,0.110854692222184
-303.59375,0.1105155508019068
-303.515625,0.110854692222184
-303.4375,0.1125503993235699
-303.359375,0.1135678235844015
-303.28125,0.1139069650046786
-303.203125,0.1142461064249558
-303.125,0.114585247845233
-303.046875,0.1152635306857873
-302.96875,0.1156026721060645
-302.890625,0.1162809549466189
-302.8125,0.1169592377871732
-302.734375,0.1183158034682819
-302.65625,0.1193332277291135
-302.578125,0.1210289348304994
-302.5,0.1220463590913309
-302.421875,0.1230637833521624
-302.34375,0.124081207612994
-302.265625,0.1250986318738255
-302.1875,0.1254377732941027
-302.109375,0.1261160561346571
-302.03125,0.1271334803954886
-301.953125,0.1284900460765973
-301.875,0.1291683289171517
-301.796875,0.1305248945982604
-301.71875,0.1315423188590919
-301.640625,0.1325597431199234
