#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FC83
#Date Time: 2021-12-20 16:34:48.588
#Sample rate: 12.8Hz
#Samples: 7186
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-312.5,0.004025144834872804
-312.421875,0.1105155508019068
-312.34375,0.1105155508019068
-312.265625,0.110854692222184
-312.1875,0.110854692222184
-312.109375,0.110854692222184
-312.03125,0.110854692222184
-311.953125,0.1111938336424612
-311.875,0.1111938336424612
-311.796875,0.1111938336424612
-311.71875,0.1115329750627384
-311.640625,0.1115329750627384
-311.5625,0.1115329750627384
-311.484375,0.1115329750627384
-311.40625,0.1115329750627384
-311.328125,0.1118721164830156
-311.25,0.1118721164830156
-311.171875,0.1118721164830156
-311.09375,0.1118721164830156
-311.015625,0.1118721164830156
-310.9375,0.1118721164830156
-310.859375,0.1118721164830156
-310.78125,0.1118721164830156
-310.703125,0.1122112579032927
-310.625,0.1122112579032927
-310.546875,0.1125503993235699
-310.46875,0.1125503993235699
-310.390625,0.1125503993235699
-310.3125,0.1125503993235699
-310.234375,0.1125503993235699
-310.15625,0.1125503993235699
-310.078125,0.1122112579032927
-310,0.1122112579032927
-309.921875,0.1125503993235699
-309.84375,0.1125503993235699
-309.765625,0.1125503993235699
-309.6875,0.1125503993235699
-309.609375,0.1125503993235699
-309.53125,0.1125503993235699
-309.453125,0.1125503993235699
-309.375,0.1125503993235699
-309.296875,0.1122112579032927
-309.21875,0.1122112579032927
-309.140625,0.1122112579032927
-309.0625,0.1125503993235699
-308.984375,0.1122112579032927
-308.90625,0.1122112579032927
-308.828125,0.1125503993235699
-308.75,0.1125503993235699
-308.671875,0.1125503993235699
-308.59375,0.1125503993235699
-308.515625,0.1122112579032927
-308.4375,0.1122112579032927
-308.359375,0.1125503993235699
-308.28125,0.1122112579032927
-308.203125,0.1125503993235699
-308.125,0.1128895407438471
-308.046875,0.1125503993235699
-307.96875,0.1128895407438471
-307.890625,0.1125503993235699
-307.8125,0.1125503993235699
-307.734375,0.1122112579032927
-307.65625,0.1122112579032927
-307.578125,0.1122112579032927
-307.5,0.1122112579032927
-307.421875,0.1118721164830156
-307.34375,0.1122112579032927
-307.265625,0.1122112579032927
-307.1875,0.1122112579032927
-307.109375,0.1122112579032927
-307.03125,0.1122112579032927
-306.953125,0.1122112579032927
-306.875,0.1118721164830156
-306.796875,0.1118721164830156
-306.71875,0.1118721164830156
-306.640625,0.1118721164830156
-306.5625,0.1118721164830156
-306.484375,0.1122112579032927
-306.40625,0.1125503993235699
-306.328125,0.1122112579032927
-306.25,0.1122112579032927
-306.171875,0.1122112579032927
-306.09375,0.1118721164830156
-306.015625,0.1118721164830156
-305.9375,0.1122112579032927
-305.859375,0.1118721164830156
-305.78125,0.1122112579032927
-305.703125,0.1122112579032927
-305.625,0.1122112579032927
-305.546875,0.1122112579032927
-305.46875,0.1122112579032927
-305.390625,0.1122112579032927
-305.3125,0.1118721164830156
-305.234375,0.1115329750627384
-305.15625,0.1115329750627384
-305.078125,0.1118721164830156
-305,0.1122112579032927
-304.921875,0.1122112579032927
-304.84375,0.1125503993235699
-304.765625,0.1125503993235699
-304.6875,0.1128895407438471
-304.609375,0.1132286821641243
-304.53125,0.1132286821641243
-304.453125,0.1132286821641243
-304.375,0.1132286821641243
-304.296875,0.1132286821641243
-304.21875,0.1128895407438471
-304.140625,0.1125503993235699
-304.0625,0.1122112579032927
-303.984375,0.1118721164830156
-303.90625,0.1115329750627384
-303.828125,0.1115329750627384
-303.75,0.1111938336424612
-303.671875,0.1111938336424612
-303.59375,0.1111938336424612
-303.515625,0.1111938336424612
-303.4375,0.1111938336424612
-303.359375,0.1115329750627384
-303.28125,0.1111938336424612
-303.203125,0.1115329750627384
-303.125,0.1118721164830156
-303.046875,0.1115329750627384
-302.96875,0.1115329750627384
-302.890625,0.1115329750627384
-302.8125,0.1115329750627384
-302.734375,0.1115329750627384
-302.65625,0.1115329750627384
-302.578125,0.1115329750627384
-302.5,0.1118721164830156
-302.421875,0.1118721164830156
-302.34375,0.1115329750627384
-302.265625,0.1115329750627384
-302.1875,0.1115329750627384
-302.109375,0.1111938336424612
-302.03125,0.1111938336424612
-301.953125,0.1115329750627384
-301.875,0.1115329750627384
-301.796875,0.1115329750627384
-301.71875,0.1118721164830156
-301.640625,0.1118721164830156
-301.5625,0.1118721164830156
-301.484375,0.1115329750627384
-301.40625,0.1118721164830156
-301.328125,0.1115329750627384
-301.25,0.1115329750627384
-301.171875,0.1118721164830156
-301.09375,0.1118721164830156
-301.015625,0.1118721164830156
-300.9375,0.1118721164830156
-300.859375,0.1118721164830156
-300.78125,0.1122112579032927
-300.703125,0.1122112579032927
-300.625,0.1118721164830156
-300.546875,0.1118721164830156
-300.46875,0.1118721164830156
-300.390625,0.1118721164830156
-300.3125,0.1118721164830156
-300.234375,0.1122112579032927
-300.15625,0.1125503993235699
-300.078125,0.1125503993235699
-300,0.1125503993235699
-299.921875,0.1125503993235699
-299.84375,0.1125503993235699
-299.765625,0.1132286821641243
-299.6875,0.1139069650046786
-299.609375,0.1149243892655102
-299.53125,0.1149243892655102
-299.453125,0.1152635306857873
-299.375,0.1162809549466189
-299.296875,0.1169592377871732
-299.21875,0.1172983792074504
