#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FC83
#Date Time: 2021-12-20 16:21:03.669
#Sample rate: 51.2Hz
#Samples: 2091
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-69.08203125,1.230021379136873
-69.0625,1.228325672035487
-69.04296875,1.23273451049909
-69.0234375,1.223577692151606
-69.00390625,1.227647389194933
-68.984375,1.230021379136873
-68.96484375,1.230021379136873
-68.9453125,1.231717086238259
-68.92578125,1.234769359020753
-68.90625,1.230021379136873
-68.88671875,1.230699661977427
-68.8671875,1.231377944817982
-68.84765625,1.219168853688003
-68.828125,1.23036052055715
-68.80859375,1.221542843629943
-68.7890625,1.231038803397704
-68.76953125,1.234769359020753
-68.75,1.230021379136873
-68.73046875,1.226629964934101
-68.7109375,1.225951682093547
-68.69140625,1.222221126470498
-68.671875,1.232395369078813
-68.65234375,1.226290823513824
-68.6328125,1.227308247774656
-68.61328125,1.216455722325786
-68.59375,1.228664813455764
-68.57421875,1.231717086238259
-68.5546875,1.230021379136873
-68.53515625,1.232056227658536
-68.515625,1.225273399252992
-68.49609375,1.219168853688003
-68.4765625,1.234091076180199
-68.45703125,1.232395369078813
-68.4375,1.229003954876041
-68.41796875,1.227308247774656
-68.3984375,1.216116580905509
-68.37890625,1.229343096296319
-68.359375,1.231038803397704
-68.33984375,1.229343096296319
-68.3203125,1.226629964934101
-68.30078125,1.223916833571884
-68.28125,1.225273399252992
-68.26171875,1.235786783281585
-68.2421875,1.23273451049909
-68.22265625,1.231377944817982
-68.203125,1.231717086238259
-68.18359375,1.225273399252992
-68.1640625,1.232056227658536
-68.14453125,1.23273451049909
-68.125,1.233412793339645
-68.10546875,1.230699661977427
-68.0859375,1.225951682093547
-68.06640625,1.216116580905509
-68.046875,1.235447641861308
-68.02734375,1.232056227658536
-68.0078125,1.230021379136873
-67.98828125,1.233751934759922
-67.96875,1.221542843629943
-67.94921875,1.229682237716596
-67.9296875,1.233751934759922
-67.91015625,1.233412793339645
-67.890625,1.229003954876041
-67.87109375,1.231377944817982
-67.8515625,1.234769359020753
-67.83203125,1.223916833571884
-67.8125,1.224255974992161
-67.79296875,1.230021379136873
-67.7734375,1.233073651919367
-67.75390625,1.22561254067327
-67.734375,1.23036052055715
-67.71484375,1.22561254067327
-67.6953125,1.231717086238259
-67.67578125,1.222899409311052
-67.65625,1.230699661977427
-67.63671875,1.234430217600476
-67.6171875,1.230699661977427
-67.59765625,1.233751934759922
-67.578125,1.223238550731329
-67.55859375,1.226969106354378
-67.5390625,1.233073651919367
-67.51953125,1.236465066122139
-67.5,1.230021379136873
-67.48046875,1.231717086238259
-67.4609375,1.236125924701862
-67.44140625,1.224934257832715
-67.421875,1.229682237716596
-67.40234375,1.231717086238259
-67.3828125,1.234430217600476
-67.36328125,1.234091076180199
-67.34375,1.22798653061521
-67.32421875,1.220864560789389
-67.3046875,1.231377944817982
-67.28515625,1.23036052055715
-67.265625,1.223916833571884
-67.24609375,1.222221126470498
-67.2265625,1.230021379136873
-67.20703125,1.232056227658536
-67.1875,1.234091076180199
-67.16796875,1.234769359020753
-67.1484375,1.229003954876041
-67.12890625,1.229343096296319
-67.109375,1.22561254067327
-67.08984375,1.228325672035487
-67.0703125,1.229343096296319
-67.05078125,1.230021379136873
-67.03125,1.225951682093547
-67.01171875,1.225951682093547
-66.9921875,1.22561254067327
-66.97265625,1.222560267890775
-66.953125,1.227308247774656
-66.93359375,1.227308247774656
-66.9140625,1.231377944817982
-66.89453125,1.23273451049909
-66.875,1.229343096296319
-66.85546875,1.230699661977427
-66.8359375,1.220186277948835
-66.81640625,1.222221126470498
-66.796875,1.23036052055715
-66.77734375,1.23036052055715
-66.7578125,1.229343096296319
-66.73828125,1.231038803397704
-66.71875,1.229343096296319
-66.69921875,1.23273451049909
-66.6796875,1.219168853688003
-66.66015625,1.234091076180199
-66.640625,1.236465066122139
-66.62109375,1.230021379136873
-66.6015625,1.228325672035487
-66.58203125,1.218829712267726
-66.5625,1.224595116412438
-66.54296875,1.228664813455764
-66.5234375,1.23273451049909
-66.50390625,1.230699661977427
-66.484375,1.229682237716596
-66.46484375,1.228664813455764
-66.4453125,1.224595116412438
-66.42578125,1.225273399252992
-66.40625,1.232395369078813
-66.38671875,1.233412793339645
-66.3671875,1.232056227658536
-66.34765625,1.23036052055715
-66.328125,1.218829712267726
-66.30859375,1.225951682093547
-66.2890625,1.224934257832715
-66.26953125,1.238160773223525
-66.25,1.23036052055715
-66.23046875,1.220186277948835
-66.2109375,1.225951682093547
-66.19140625,1.227647389194933
-66.171875,1.234091076180199
-66.15234375,1.222899409311052
-66.1328125,1.228664813455764
-66.11328125,1.233412793339645
-66.09375,1.22561254067327
-66.07421875,1.224595116412438
-66.0546875,1.227308247774656
-66.03515625,1.22798653061521
-66.015625,1.233751934759922
-65.99609375,1.223916833571884
-65.9765625,1.219847136528557
-65.95703125,1.22798653061521
-65.9375,1.223916833571884
-65.91796875,1.23036052055715
-65.8984375,1.226290823513824
-65.87890625,1.231038803397704
-65.859375,1.234430217600476
-65.83984375,1.22188198505022
-65.8203125,1.225273399252992
-65.80078125,1.231038803397704
-65.78125,1.226969106354378
-65.76171875,1.231377944817982
-65.7421875,1.236804207542416
-65.72265625,1.233073651919367
-65.703125,1.224595116412438
-65.68359375,1.223916833571884
-65.6640625,1.220186277948835
-65.64453125,1.237143348962694
-65.625,1.230021379136873
-65.60546875,1.220864560789389
-65.5859375,1.224934257832715
-65.56640625,1.231717086238259
-65.546875,1.234091076180199
-65.52734375,1.219847136528557
-65.5078125,1.229003954876041
-65.48828125,1.224934257832715
-65.46875,1.236125924701862
-65.44921875,1.238499914643802
-65.4296875,1.223916833571884
-65.41015625,1.23036052055715
-65.390625,1.232056227658536
-65.37109375,1.227308247774656
-65.3515625,1.227647389194933
-65.33203125,1.22798653061521
-65.3125,1.22561254067327
-65.29296875,1.232395369078813
-65.2734375,1.232056227658536
-65.25390625,1.227308247774656
-65.234375,1.225951682093547
-65.21484375,1.220864560789389
-65.1953125,1.226290823513824
-65.17578125,1.225273399252992
-65.15625,1.226290823513824
-65.13671875,1.223577692151606
-65.1171875,1.22188198505022
-65.09765625,1.222899409311052
-65.078125,1.216116580905509
-65.05859375,1.218829712267726
-65.0390625,1.220186277948835
-65.01953125,1.213403449543291
-65,1.212725166702737
-64.98046875,1.215438298064954
-64.9609375,1.210351176760797
-64.94140625,1.212046883862183
-64.921875,1.216116580905509
-64.90234375,1.207977186818856
-64.8828125,1.214420873804123
-64.86328125,1.213403449543291
-64.84375,1.210351176760797
-64.82421875,1.211707742441905
-64.8046875,1.205942338297193
-64.78515625,1.209672893920242
-64.765625,1.197802944210541
-64.74609375,1.203229206934976
-64.7265625,1.213742590963568
-64.70703125,1.211368601021628
-64.6875,1.199837792732204
-64.66796875,1.206959762558025
-64.6484375,1.192376681486106
-64.62890625,1.203229206934976
-64.609375,1.2147600152244
-64.58984375,1.205603196876916
-64.5703125,1.205942338297193
-64.55078125,1.196446378529432
-64.53125,1.197124661369987
-64.51171875,1.200516075572758
-64.4921875,1.19915950989165
-64.47265625,1.194411530007769
-64.453125,1.198820368471373
-64.43359375,1.182541580298068
-64.4140625,1.18830698444278
-64.39453125,1.180167590356128
-64.375,1.175419610472247
-64.35546875,1.160158246559774
-64.3359375,1.152697135313676
-64.31640625,1.142183751285084
-64.296875,1.128957235894274
-64.27734375,1.127600670213165
-64.2578125,1.126922387372611
-64.23828125,1.109965316358752
-64.21875,1.089616831142121
-64.19921875,1.090295113982675
-64.1796875,1.076729457171588
-64.16015625,1.072320618707985
-64.140625,1.058415820476621
-64.12109375,1.023823395608348
-64.1015625,1.009579455956707
-64.08203125,0.9929615263631252
-64.0625,0.969899909784277
-64.04296875,0.9485340003068148
-64.0234375,0.9237766766265807
-64.00390625,0.8952887973232977
-63.984375,0.8746011706863899
-63.96484375,0.8505221298467102
-63.9453125,0.8261039475867533
-63.92578125,0.8003291996456877
-63.90625,0.7782850073276711
-63.88671875,0.7569190978502089
-63.8671875,0.7352140469524695
-63.84765625,0.7101175818519583
-63.828125,0.6877342481136646
-63.80859375,0.6626377830131533
-63.7890625,0.6443241463181857
-63.76953125,0.6263496510434953
-63.75,0.6148188427540712
-63.73046875,0.5978617717402123
-63.7109375,0.5826004078277393
-63.69140625,0.5710695995383152
-63.671875,0.5602170740894454
-63.65234375,0.5500428314811301
-63.6328125,0.538512023191706
-63.61328125,0.529016063423945
-63.59375,0.5242680835400645
-63.57421875,0.5191809622359068
-63.5546875,0.5151112651925807
-63.53515625,0.5103632853087002
-63.515625,0.5015456083814935
-63.49609375,0.4934062142948413
-63.4765625,0.4917105071934554
-63.45703125,0.4825536888459716
-63.4375,0.4791622746431998
-63.41796875,0.4754317190201509
-63.3984375,0.4723794462376563
-63.37890625,0.4649183349915583
-63.359375,0.4594920722671235
-63.33984375,0.4499961124993625
-63.3203125,0.4493178296588081
-63.30078125,0.441517576992433
-63.28125,0.4282910616016231
-63.26171875,0.4282910616016231
-63.2421875,0.4238822231380197
-63.22265625,0.4150645462108131
-63.203125,0.4113339905877642
-63.18359375,0.4059077278633293
-63.1640625,0.3998031822983401
-63.14453125,0.3960726266752911
-63.125,0.3896289396900247
-63.10546875,0.3848809598061442
-63.0859375,0.3818286870236496
-63.06640625,0.3733501515167201
-63.046875,0.3696195958936712
-63.02734375,0.369280454473394
-63.0078125,0.3696195958936712
-62.98828125,0.3641933331692364
-62.96875,0.3604627775461874
-62.94921875,0.356053939082584
-62.9296875,0.356053939082584
-62.91015625,0.3513059591987036
-62.890625,0.3475754035756546
-62.87109375,0.3448622722134372
-62.8515625,0.3424882822714969
-62.83203125,0.3387577266484479
-62.8125,0.3340097467645675
-62.79296875,0.3316357568226272
-62.7734375,0.3285834840401326
-62.75390625,0.3251920698373608
-62.734375,0.3187483828520944
-62.71484375,0.3136612615479367
-62.6953125,0.3109481301857193
-62.67578125,0.3099307059248878
-62.65625,0.3051827260410073
-62.63671875,0.3024695946787899
-62.6171875,0.2983998976354637
-62.59765625,0.2943302005921375
-62.578125,0.291277927809643
-62.55859375,0.287547372186594
-62.5390625,0.2848342408243766
-62.51953125,0.2811036852013276
-62.5,0.2770339881580015
-62.48046875,0.2743208567957841
-62.4609375,0.2726251496943982
-62.44140625,0.2688945940713492
-62.421875,0.2661814627091317
-62.40234375,0.2638074727671915
-62.3828125,0.2621117656658056
-62.36328125,0.2580420686224795
-62.34375,0.2549897958399849
-62.32421875,0.2519375230574903
-62.3046875,0.2482069674344413
-62.28515625,0.2478678260141641
-62.265625,0.2468504017533326
-62.24609375,0.2454938360722239
-62.2265625,0.243798128970838
-62.20703125,0.2407458561883434
-62.1875,0.2390501490869575
-62.16796875,0.2393892905072346
-62.1484375,0.2370153005652944
-62.12890625,0.2363370177247401
-62.109375,0.2336238863625226
-62.08984375,0.2326064621016911
-62.0703125,0.2315890378408595
-62.05078125,0.2319281792611367
-62.03125,0.2292150478989193
-62.01171875,0.2265019165367019
-61.9921875,0.2258236336961475
-61.97265625,0.2244670680150388
-61.953125,0.2244670680150388
-61.93359375,0.2227713609136529
-61.9140625,0.2207365123919899
-61.89453125,0.2187016638703268
-61.875,0.2187016638703268
-61.85546875,0.217345098189218
-61.8359375,0.2159885325081093
-61.81640625,0.2149711082472778
-61.796875,0.2142928254067235
-61.77734375,0.2129362597256148
-61.7578125,0.2129362597256148
-61.73828125,0.2109014112039517
-61.71875,0.2095448455228429
-61.69921875,0.2102231283633973
-61.6796875,0.2088665626822886
-61.66015625,0.2078491384214571
-61.640625,0.2075099970011799
-61.62109375,0.2068317141606255
-61.6015625,0.2061534313200712
-61.58203125,0.2044577242186853
-61.5625,0.2034402999578537
-61.54296875,0.2037794413781309
-61.5234375,0.2024228756970222
-61.50390625,0.2014054514361907
-61.484375,0.2007271685956363
-61.46484375,0.1997097443348048
-61.4453125,0.1990314614942504
-61.42578125,0.1980140372334189
-61.40625,0.1980140372334189
-61.38671875,0.1976748958131417
-61.3671875,0.1969966129725874
-61.34765625,0.196318330132033
-61.328125,0.1953009058712015
-61.30859375,0.1946226230306471
-61.2890625,0.1946226230306471
-61.26953125,0.1936051987698156
-61.25,0.1929269159292612
-61.23046875,0.192587774508984
-61.2109375,0.1922486330887068
-61.19140625,0.1912312088278753
-61.171875,0.1915703502481525
-61.15234375,0.1891963603062123
-61.1328125,0.1881789360453807
-61.11328125,0.1875006532048264
-61.09375,0.1864832289439948
-61.07421875,0.1858049461034404
-61.0546875,0.1844483804223317
-61.03515625,0.1841092390020546
-61.015625,0.1834309561615002
-60.99609375,0.183091814741223
-60.9765625,0.1820743904803915
-60.95703125,0.1813961076398371
-60.9375,0.1803786833790056
-60.91796875,0.1803786833790056
-60.8984375,0.1793612591181741
-60.87890625,0.1790221176978969
-60.859375,0.1783438348573425
-60.83984375,0.1780046934370653
-60.8203125,0.177326410596511
-60.80078125,0.1766481277559566
-60.78125,0.1763089863356795
-60.76171875,0.1756307034951251
-60.7421875,0.1759698449154023
-60.72265625,0.1749524206545708
-60.703125,0.173595854973462
-60.68359375,0.1725784307126305
-60.6640625,0.1725784307126305
-60.64453125,0.171561006451799
-60.625,0.1708827236112446
-60.60546875,0.1708827236112446
-60.5859375,0.1698652993504131
-60.56640625,0.1695261579301359
-60.546875,0.1691870165098587
-60.52734375,0.1681695922490272
-60.5078125,0.16783045082875
-60.48828125,0.1674913094084728
